205	11	5	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
206	11	6	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
207	11	7	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
208	11	8	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
209	11	9	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
210	11	10	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
211	11	11	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
212	11	12	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
213	11	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
214	11	14	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
215	11	15	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
216	11	16	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
217	11	17	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
218	11	18	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
219	11	19	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
220	11	20	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
221	12	1	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
222	12	2	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
223	12	3	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
224	12	4	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
225	12	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
226	12	6	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
227	12	7	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
228	12	8	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
229	12	9	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
230	12	10	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
231	12	11	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
232	12	12	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
233	12	13	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
234	12	14	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
235	12	15	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
236	12	16	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
237	12	17	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
238	12	18	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
239	12	19	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
240	12	20	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
241	13	1	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
242	13	2	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
243	13	3	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
244	13	4	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
245	13	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
246	13	6	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
247	13	7	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
248	13	8	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
249	13	9	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
250	13	10	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
251	13	11	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
252	13	12	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
253	13	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
254	13	14	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
255	13	15	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
256	13	16	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
257	13	17	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
258	13	18	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
259	13	19	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
260	13	20	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
261	14	1	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
262	14	2	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
263	14	3	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
264	14	4	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
265	14	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
266	14	6	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
267	14	7	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
268	14	8	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
269	14	9	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
270	14	10	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
271	14	11	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
272	14	12	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
273	14	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
274	14	14	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
275	14	15	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
276	14	16	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
277	14	17	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
278	14	18	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
279	14	19	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
280	14	20	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
281	15	1	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
282	15	2	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
283	15	3	10	45	7.07107	7.07106	804.14	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
284	15	4	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
285	15	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
286	15	6	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
287	15	7	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
288	15	8	10	315	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
289	15	9	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
290	15	10	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
291	15	11	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
292	15	12	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
293	15	13	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
294	15	14	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
295	15	15	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
296	15	16	10	135	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
297	15	17	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
298	15	18	10	45	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
299	15	19	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
300	15	20	10	225	0	0	635	483	moveboxon	curl	3	3	0	0	0	0	0	0	0	0	0	0	0
301	16	1	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
302	16	2	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
303	16	3	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
304	16	4	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
305	16	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
306	16	6	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
307	16	7	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
308	16	8	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
309	16	9	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
310	16	10	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
311	16	11	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
312	16	12	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
313	16	13	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
314	16	14	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
315	16	15	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
316	16	16	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
317	16	17	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
318	16	18	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
319	16	19	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
320	16	20	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
321	17	1	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
322	17	2	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
323	17	3	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
324	17	4	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
325	17	5	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
326	17	6	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
327	17	7	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
328	17	8	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
329	17	9	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
330	17	10	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
331	17	11	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
332	17	12	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
333	17	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
334	17	14	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
335	17	15	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
336	17	16	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
337	17	17	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
338	17	18	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
339	17	19	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
340	17	20	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
341	18	1	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
342	18	2	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
343	18	3	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
344	18	4	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
345	18	5	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
346	18	6	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
347	18	7	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
348	18	8	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
349	18	9	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
350	18	10	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
351	18	11	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
352	18	12	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
353	18	13	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
354	18	14	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
355	18	15	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
356	18	16	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
357	18	17	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
358	18	18	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
359	18	19	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
360	18	20	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
361	19	1	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
362	19	2	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
363	19	3	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
364	19	4	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
365	19	5	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
366	19	6	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
367	19	7	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
368	19	8	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
369	19	9	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
370	19	10	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
371	19	11	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
372	19	12	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
373	19	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
374	19	14	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
375	19	15	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
376	19	16	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
377	19	17	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
378	19	18	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
379	19	19	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
380	19	20	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
381	20	1	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
382	20	2	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
383	20	3	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
384	20	4	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
385	20	5	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
386	20	6	10	225	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
387	20	7	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
388	20	8	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
389	20	9	10	135	-7.07105	7.07108	465.86	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
390	20	10	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
391	20	11	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
392	20	12	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
393	20	13	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
394	20	14	10	135	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
395	20	15	10	315	7.07103	-7.0711	804.139	720.377	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
396	20	16	10	315	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
397	20	17	10	225	-7.07109	-7.07104	465.859	720.375	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
398	20	18	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
399	20	19	10	45	7.07107	7.07106	804.14	245.624	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
400	20	20	10	45	0	0	635	483	moveboxon	null	1	9	0	0	0	0	0	0	0	0	0	0	0
